,movie_title,movie_imdb_link,num_voted_users,imdb_score,duration,gross,content_rating,budget,title_year
4660,Crying with Laughter ,http://www.imdb.com/title/tt1349478/?ref_=fn_tt_tt_1,190,6.9,93.0,,,,2009.0
4661,Welcome to the Dollhouse ,http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1,26513,7.5,88.0,4771000.0,R,800000.0,1995.0
4662,Ruby in Paradise ,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,2039,7.2,114.0,1001437.0,R,800000.0,1993.0
4663,Raising Victor Vargas ,http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1,4743,7.2,88.0,2073984.0,R,800000.0,2002.0
4664,Pandora's Box ,http://www.imdb.com/title/tt0018737/?ref_=fn_tt_tt_1,7431,8.0,110.0,9950.0,Not Rated,,1929.0
4665,Harrison Montgomery ,http://www.imdb.com/title/tt0870118/?ref_=fn_tt_tt_1,59,7.4,95.0,,,850000.0,2008.0
4666,Live-In Maid ,http://www.imdb.com/title/tt0356453/?ref_=fn_tt_tt_1,772,7.2,83.0,,Unrated,800000.0,2004.0
4667,Deterrence ,http://www.imdb.com/title/tt0158583/?ref_=fn_tt_tt_1,2256,6.5,104.0,144583.0,R,800000.0,1999.0
4668,The Mudge Boy ,http://www.imdb.com/title/tt0339419/?ref_=fn_tt_tt_1,3480,7.2,94.0,,R,800000.0,2003.0
4669,The Young Unknowns ,http://www.imdb.com/title/tt0186719/?ref_=fn_tt_tt_1,122,4.2,87.0,58163.0,R,,2000.0
4670,Not Cool ,http://www.imdb.com/title/tt3569356/?ref_=fn_tt_tt_1,4167,5.1,93.0,35688.0,Not Rated,600000.0,2014.0
4671,Dead Snow ,http://www.imdb.com/title/tt1278340/?ref_=fn_tt_tt_1,54601,6.4,91.0,41709.0,Not Rated,800000.0,2009.0
4672,Saints and Soldiers ,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1,17725,6.8,90.0,1310270.0,PG-13,780000.0,2003.0
4673,Vessel ,http://www.imdb.com/title/tt2164708/?ref_=fn_tt_tt_1,292,6.2,14.0,,,,2012.0
4674,American Graffiti ,http://www.imdb.com/title/tt0069704/?ref_=fn_tt_tt_1,63839,7.5,112.0,115000000.0,PG,777000.0,1973.0
4675,Iraq for Sale: The War Profiteers ,http://www.imdb.com/title/tt0815181/?ref_=fn_tt_tt_1,1477,7.7,75.0,,,750000.0,2006.0
4676,Aqua Teen Hunger Force Colon Movie Film for Theaters ,http://www.imdb.com/title/tt0455326/?ref_=fn_tt_tt_1,12160,6.9,86.0,5518918.0,R,750000.0,2007.0
4677,Safety Not Guaranteed ,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1,101287,7.0,86.0,4007792.0,R,750000.0,2012.0
4678,Kevin Hart: Laugh at My Pain ,http://www.imdb.com/title/tt1999192/?ref_=fn_tt_tt_1,3543,7.5,89.0,7705974.0,R,,2011.0
4679,Kill List ,http://www.imdb.com/title/tt1788391/?ref_=fn_tt_tt_1,25750,6.3,95.0,26297.0,Not Rated,500000.0,2011.0
4680,The Innkeepers ,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1,27260,5.5,101.0,77501.0,R,750000.0,2011.0
4681,The Unborn ,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1,42183,4.8,89.0,42638165.0,PG-13,16000000.0,2009.0
4682,The Conformist ,http://www.imdb.com/title/tt0065571/?ref_=fn_tt_tt_1,17813,8.1,106.0,,R,750000.0,1970.0
4683,Interview with the Assassin ,http://www.imdb.com/title/tt0308411/?ref_=fn_tt_tt_1,1661,6.6,88.0,47329.0,R,750000.0,2002.0
4684,Donkey Punch ,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1,9376,5.2,99.0,18378.0,R,900000.0,2008.0
4685,All the Boys Love Mandy Lane ,http://www.imdb.com/title/tt0490076/?ref_=fn_tt_tt_1,25951,5.6,90.0,,R,750000.0,2006.0
4686,Bled ,http://www.imdb.com/title/tt0997143/?ref_=fn_tt_tt_1,851,3.1,95.0,,R,750000.0,2009.0
4687,High Noon ,http://www.imdb.com/title/tt0044706/?ref_=fn_tt_tt_1,80193,8.1,85.0,,PG,750000.0,1952.0
4688,Hoop Dreams ,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1,18980,8.3,170.0,7830611.0,PG-13,700000.0,1994.0
4689,Rize ,http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1,2877,7.1,86.0,3278611.0,PG-13,,2005.0
4690,Destiny ,http://www.imdb.com/title/tt2983582/?ref_=fn_tt_tt_1,3089,8.1,,,,,2014.0
4691,L.I.E. ,http://www.imdb.com/title/tt0242587/?ref_=fn_tt_tt_1,8509,7.2,97.0,1141829.0,NC-17,700000.0,2001.0
4692,The Sisterhood of Night ,http://www.imdb.com/title/tt1015471/?ref_=fn_tt_tt_1,1354,6.3,104.0,,PG-13,1000000.0,2014.0
4693,B-Girl ,http://www.imdb.com/title/tt0964179/?ref_=fn_tt_tt_1,551,4.0,88.0,,PG-13,,2009.0
4694,King Kong ,http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1,316027,7.2,201.0,218051260.0,PG-13,207000000.0,2005.0
4695,House of Wax ,http://www.imdb.com/title/tt0397065/?ref_=fn_tt_tt_1,94463,5.3,108.0,32048809.0,R,30000000.0,2005.0
4696,Half Nelson ,http://www.imdb.com/title/tt0468489/?ref_=fn_tt_tt_1,70885,7.2,106.0,2694973.0,R,700000.0,2006.0
4697,Naturally Native ,http://www.imdb.com/title/tt0133117/?ref_=fn_tt_tt_1,103,6.5,107.0,10508.0,PG-13,700000.0,1998.0
4698,Hav Plenty ,http://www.imdb.com/title/tt0126938/?ref_=fn_tt_tt_1,819,6.5,84.0,2301777.0,R,650000.0,1997.0
4699,Adulterers ,http://www.imdb.com/title/tt4044464/?ref_=fn_tt_tt_1,514,4.9,91.0,,,750000.0,2015.0
4700,Escape from Tomorrow ,http://www.imdb.com/title/tt2187884/?ref_=fn_tt_tt_1,7384,5.2,90.0,169719.0,Not Rated,,2013.0
4701,Starsuckers ,http://www.imdb.com/title/tt1510934/?ref_=fn_tt_tt_1,474,7.4,103.0,,,400000.0,2009.0
4702,The Hadza: Last of the First ,http://www.imdb.com/title/tt2139721/?ref_=fn_tt_tt_1,5,7.4,71.0,,,650000.0,2014.0
4703,After ,http://www.imdb.com/title/tt1799508/?ref_=fn_tt_tt_1,3699,5.4,90.0,,PG-13,650000.0,2012.0
4704,Treachery ,http://www.imdb.com/title/tt2380301/?ref_=fn_tt_tt_1,344,3.9,67.0,,,625000.0,2013.0
4705,Walter ,http://www.imdb.com/title/tt2016335/?ref_=fn_tt_tt_1,1432,5.3,94.0,,,700000.0,2015.0
4706,Top Hat ,http://www.imdb.com/title/tt0027125/?ref_=fn_tt_tt_1,13269,7.8,81.0,3000000.0,Approved,609000.0,1935.0
4707,The Blair Witch Project ,http://www.imdb.com/title/tt0185937/?ref_=fn_tt_tt_1,186786,6.4,81.0,140530114.0,R,60000.0,1999.0
4708,Woodstock ,http://www.imdb.com/title/tt0066580/?ref_=fn_tt_tt_1,12631,8.1,215.0,13300000.0,R,600000.0,1970.0
4709,The Kentucky Fried Movie ,http://www.imdb.com/title/tt0076257/?ref_=fn_tt_tt_1,13915,6.5,83.0,,R,650000.0,1977.0
4710,Mercy Streets ,http://www.imdb.com/title/tt0243415/?ref_=fn_tt_tt_1,448,5.6,106.0,171988.0,PG-13,600000.0,2000.0
4711,Arnolds Park ,http://www.imdb.com/title/tt1074931/?ref_=fn_tt_tt_1,94,5.6,103.0,23616.0,PG-13,600000.0,2007.0
4712,Broken Vessels ,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1,531,6.6,90.0,13493.0,R,600000.0,1998.0
4713,Water & Power ,http://www.imdb.com/title/tt2052015/?ref_=fn_tt_tt_1,85,6.3,88.0,79043.0,Not Rated,,2013.0
4714,They Will Have to Kill Us First ,http://www.imdb.com/title/tt4333662/?ref_=fn_tt_tt_1,74,7.7,105.0,,,400000.0,2015.0
4715,Crop Circles: Quest for Truth ,http://www.imdb.com/title/tt0331225/?ref_=fn_tt_tt_1,204,7.0,115.0,,,750000.0,2002.0
4716,Light from the Darkroom ,http://www.imdb.com/title/tt3130704/?ref_=fn_tt_tt_1,6,8.0,90.0,,PG-13,600000.0,2014.0
4717,Irreplaceable ,http://www.imdb.com/title/tt5078326/?ref_=fn_tt_tt_1,389,7.2,102.0,,,,2016.0
4718,The Maid's Room ,http://www.imdb.com/title/tt2263814/?ref_=fn_tt_tt_1,719,4.5,98.0,,,600000.0,2013.0
4719,A Hard Day's Night ,http://www.imdb.com/title/tt0058182/?ref_=fn_tt_tt_1,31429,7.7,87.0,515005.0,Approved,560000.0,1964.0
4720,The Harvest/La Cosecha ,http://www.imdb.com/title/tt1981703/?ref_=fn_tt_tt_1,57,7.2,80.0,2245.0,,560000.0,2011.0
4721,Love Letters ,http://www.imdb.com/title/tt0085871/?ref_=fn_tt_tt_1,487,6.1,88.0,,R,550000.0,1983.0
4722,Julija in alfa Romeo ,http://www.imdb.com/title/tt4374230/?ref_=fn_tt_tt_1,86,6.4,83.0,,,500000.0,2015.0
4723,Fireproof ,http://www.imdb.com/title/tt1129423/?ref_=fn_tt_tt_1,17068,6.5,122.0,33451479.0,PG,500000.0,2008.0
4724,Faith Connections ,http://www.imdb.com/title/tt2768766/?ref_=fn_tt_tt_1,113,7.0,115.0,,,550000.0,2013.0
4725,Benji ,http://www.imdb.com/title/tt0071206/?ref_=fn_tt_tt_1,3411,6.1,86.0,39552600.0,G,500000.0,1974.0
4726,Open Water ,http://www.imdb.com/title/tt0374102/?ref_=fn_tt_tt_1,42256,5.7,79.0,30500882.0,R,500000.0,2003.0
4727,High Road ,http://www.imdb.com/title/tt1692084/?ref_=fn_tt_tt_1,1305,5.4,87.0,,R,,2011.0
4728,Kingdom of the Spiders ,http://www.imdb.com/title/tt0076271/?ref_=fn_tt_tt_1,3274,5.9,97.0,17000000.0,PG,500000.0,1977.0
4729,Mad Hot Ballroom ,http://www.imdb.com/title/tt0438205/?ref_=fn_tt_tt_1,3156,7.5,105.0,8044906.0,PG,,2005.0
4730,The Station Agent ,http://www.imdb.com/title/tt0340377/?ref_=fn_tt_tt_1,58260,7.7,89.0,5739376.0,R,500000.0,2003.0
4731,To Save a Life ,http://www.imdb.com/title/tt1270286/?ref_=fn_tt_tt_1,4583,7.1,120.0,3773863.0,PG-13,1000000.0,2009.0
4732,Wordplay ,http://www.imdb.com/title/tt0492506/?ref_=fn_tt_tt_1,3394,7.4,94.0,3117666.0,PG,,2006.0
4733,Beyond the Mat ,http://www.imdb.com/title/tt0218043/?ref_=fn_tt_tt_1,6790,7.6,108.0,2047570.0,R,500000.0,1999.0
4734,The Singles Ward ,http://www.imdb.com/title/tt0306069/?ref_=fn_tt_tt_1,1099,6.4,102.0,1250798.0,PG,500000.0,2002.0
4735,Osama ,http://www.imdb.com/title/tt0368913/?ref_=fn_tt_tt_1,7559,7.4,83.0,1127331.0,PG-13,46000.0,2003.0
4736,Sholem Aleichem: Laughing in the Darkness ,http://www.imdb.com/title/tt1976608/?ref_=fn_tt_tt_1,154,6.8,93.0,906666.0,Unrated,500000.0,2011.0
4737,Groove ,http://www.imdb.com/title/tt0212974/?ref_=fn_tt_tt_1,3562,6.5,86.0,1114943.0,R,500000.0,2000.0
4738,The R.M. ,http://www.imdb.com/title/tt0341540/?ref_=fn_tt_tt_1,651,6.0,101.0,1111615.0,PG,500000.0,2003.0
4739,Twin Falls Idaho ,http://www.imdb.com/title/tt0162830/?ref_=fn_tt_tt_1,3479,7.3,111.0,985341.0,R,500000.0,1999.0
4740,Mean Creek ,http://www.imdb.com/title/tt0377091/?ref_=fn_tt_tt_1,26407,7.3,90.0,603943.0,R,500000.0,2004.0
4741,Hurricane Streets ,http://www.imdb.com/title/tt0119338/?ref_=fn_tt_tt_1,1038,6.5,86.0,334041.0,R,500000.0,1997.0
4742,Never Again ,http://www.imdb.com/title/tt0244094/?ref_=fn_tt_tt_1,709,6.0,98.0,295468.0,R,500000.0,2001.0
4743,Civil Brand ,http://www.imdb.com/title/tt0326806/?ref_=fn_tt_tt_1,553,5.3,91.0,243347.0,R,500000.0,2002.0
4744,Lonesome Jim ,http://www.imdb.com/title/tt0385056/?ref_=fn_tt_tt_1,6884,6.6,91.0,154077.0,R,500000.0,2005.0
4745,Drinking Buddies ,http://www.imdb.com/title/tt2265398/?ref_=fn_tt_tt_1,45928,6.1,90.0,342936.0,R,,2013.0
4746,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,http://www.imdb.com/title/tt2654360/?ref_=fn_tt_tt_1,774,7.1,88.0,151389.0,,500000.0,2012.0
4747,Seven Samurai ,http://www.imdb.com/title/tt0047478/?ref_=fn_tt_tt_1,229012,8.7,202.0,269061.0,Unrated,2000000.0,1954.0
4748,The Other Dream Team ,http://www.imdb.com/title/tt1606829/?ref_=fn_tt_tt_1,3086,8.4,89.0,133778.0,Not Rated,500000.0,2012.0
4749,Johnny Suede ,http://www.imdb.com/title/tt0104567/?ref_=fn_tt_tt_1,3013,5.8,97.0,,R,500000.0,1991.0
4750,Finishing the Game: The Search for a New Bruce Lee ,http://www.imdb.com/title/tt0843850/?ref_=fn_tt_tt_1,1656,6.2,84.0,52850.0,Not Rated,500000.0,2007.0
4751,Rubber ,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1,26185,5.8,82.0,98017.0,R,500000.0,2010.0
4752,Home ,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,70136,6.7,94.0,177343675.0,PG,135000000.0,2015.0
4753,Kiss the Bride ,http://www.imdb.com/title/tt0893346/?ref_=fn_tt_tt_1,1358,5.7,100.0,31937.0,R,500000.0,2007.0
4754,The Slaughter Rule ,http://www.imdb.com/title/tt0266971/?ref_=fn_tt_tt_1,2004,6.1,112.0,13134.0,R,500000.0,2002.0
4755,Monsters ,http://www.imdb.com/title/tt1470827/?ref_=fn_tt_tt_1,75669,6.4,94.0,237301.0,R,500000.0,2010.0
4756,The Californians ,http://www.imdb.com/title/tt0377043/?ref_=fn_tt_tt_1,299,5.0,87.0,,PG,,2005.0
4757,The Living Wake ,http://www.imdb.com/title/tt0489212/?ref_=fn_tt_tt_1,739,6.5,91.0,12055.0,PG-13,500000.0,2007.0
4758,Detention of the Dead ,http://www.imdb.com/title/tt1865346/?ref_=fn_tt_tt_1,2038,4.6,87.0,1332.0,Not Rated,500000.0,2012.0
4759,Crazy Stone ,http://www.imdb.com/title/tt0843270/?ref_=fn_tt_tt_1,2097,7.7,98.0,,,3000000.0,2006.0
4760,Scott Walker: 30 Century Man ,http://www.imdb.com/title/tt0486541/?ref_=fn_tt_tt_1,1006,7.3,95.0,,,500000.0,2006.0
4761,Everything Put Together ,http://www.imdb.com/title/tt0228277/?ref_=fn_tt_tt_1,601,6.6,87.0,,R,100000.0,2000.0
4762,Good Kill ,http://www.imdb.com/title/tt3297330/?ref_=fn_tt_tt_1,15756,6.4,102.0,316842.0,R,,2014.0
4763,Insomnia Manica ,http://www.imdb.com/title/tt0455556/?ref_=fn_tt_tt_1,16,5.8,127.0,,,500000.0,2005.0
4764,The Outrageous Sophie Tucker ,http://www.imdb.com/title/tt2825768/?ref_=fn_tt_tt_1,38,7.2,96.0,,,500000.0,2014.0
4765,Now Is Good ,http://www.imdb.com/title/tt1937264/?ref_=fn_tt_tt_1,26863,7.2,103.0,,PG-13,,2012.0
4766,Girls Gone Dead ,http://www.imdb.com/title/tt1884318/?ref_=fn_tt_tt_1,2012,3.5,104.0,,R,500000.0,2012.0
4767,America Is Still the Place ,http://www.imdb.com/title/tt3417110/?ref_=fn_tt_tt_1,22,7.5,90.0,,,,2015.0
4768,Subconscious ,http://www.imdb.com/title/tt2909932/?ref_=fn_tt_tt_1,292,2.2,122.0,,R,,2015.0
4769,Crossroads ,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,34219,3.3,93.0,37188667.0,PG-13,12000000.0,2002.0
4770,Enter Nowhere ,http://www.imdb.com/title/tt1631707/?ref_=fn_tt_tt_1,5025,6.6,90.0,,R,500000.0,2011.0
4771,The King of Najayo ,http://www.imdb.com/title/tt2275671/?ref_=fn_tt_tt_1,197,6.9,101.0,,R,500000.0,2012.0
4772,Fight to the Finish ,http://www.imdb.com/title/tt3152288/?ref_=fn_tt_tt_1,60,4.0,94.0,,PG-13,150000.0,2016.0
4773,Alleluia! The Devil's Carnival ,http://www.imdb.com/title/tt3892618/?ref_=fn_tt_tt_1,259,7.4,97.0,,,500000.0,2016.0
4774,The Sound and the Shadow ,http://www.imdb.com/title/tt2190180/?ref_=fn_tt_tt_1,30,8.3,90.0,,R,,2014.0
4775,Rodeo Girl ,http://www.imdb.com/title/tt4062896/?ref_=fn_tt_tt_1,62,5.7,108.0,,PG,500000.0,2016.0
4776,Born to Fly: Elizabeth Streb vs. Gravity ,http://www.imdb.com/title/tt2246526/?ref_=fn_tt_tt_1,40,6.8,82.0,21199.0,,500000.0,2014.0
4777,The Little Ponderosa Zoo ,http://www.imdb.com/title/tt3846442/?ref_=fn_tt_tt_1,15,5.2,84.0,,,500000.0,2016.0
4778,Oz the Great and Powerful ,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,175413,6.4,130.0,234903076.0,PG,215000000.0,2013.0
4779,The Toxic Avenger ,http://www.imdb.com/title/tt0090190/?ref_=fn_tt_tt_1,19253,6.2,91.0,,Unrated,475000.0,1984.0
4780,Straight Out of Brooklyn ,http://www.imdb.com/title/tt0102989/?ref_=fn_tt_tt_1,475,5.9,91.0,2712293.0,R,450000.0,1991.0
4781,Bloody Sunday ,http://www.imdb.com/title/tt0280491/?ref_=fn_tt_tt_1,19732,7.7,107.0,768045.0,R,2000000.0,2002.0
4782,Diamond Ruff ,http://www.imdb.com/title/tt2111292/?ref_=fn_tt_tt_1,53,4.3,82.0,,R,500000.0,2015.0
4783,Conversations with Other Women ,http://www.imdb.com/title/tt0435623/?ref_=fn_tt_tt_1,10143,7.1,84.0,379122.0,R,450000.0,2005.0
4784,Poultrygeist: Night of the Chicken Dead ,http://www.imdb.com/title/tt0462485/?ref_=fn_tt_tt_1,5931,6.2,103.0,23000.0,Unrated,500000.0,2006.0
4785,Mutual Friends ,http://www.imdb.com/title/tt2112209/?ref_=fn_tt_tt_1,64,6.8,86.0,,,450000.0,2013.0
4786,42nd Street ,http://www.imdb.com/title/tt0024034/?ref_=fn_tt_tt_1,7921,7.7,89.0,2300000.0,Unrated,439000.0,1933.0
4787,Rise of the Entrepreneur: The Search for a Better Way ,http://www.imdb.com/title/tt4273494/?ref_=fn_tt_tt_1,78,8.2,52.0,,G,450000.0,2014.0
4788,Metropolitan ,http://www.imdb.com/title/tt0100142/?ref_=fn_tt_tt_1,7143,7.5,98.0,2938208.0,PG-13,225000.0,1990.0
4789,As It Is in Heaven ,http://www.imdb.com/title/tt0382330/?ref_=fn_tt_tt_1,13543,7.6,133.0,9910.0,,25000000.0,2004.0
4790,Roadside ,http://www.imdb.com/title/tt1958007/?ref_=fn_tt_tt_1,268,4.1,81.0,,,,2013.0
4791,Napoleon Dynamite ,http://www.imdb.com/title/tt0374900/?ref_=fn_tt_tt_1,161448,6.9,92.0,44540956.0,PG,400000.0,2004.0
4792,Blue Ruin ,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,42678,7.1,90.0,258113.0,R,1066167.0,2013.0
4793,Paranormal Activity ,http://www.imdb.com/title/tt1179904/?ref_=fn_tt_tt_1,184824,6.3,84.0,107917283.0,R,15000.0,2007.0
4794,Dogtown and Z-Boys ,http://www.imdb.com/title/tt0275309/?ref_=fn_tt_tt_1,10366,7.7,91.0,1293295.0,PG-13,,2001.0
4795,Monty Python and the Holy Grail ,http://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1,382240,8.3,91.0,1229197.0,PG,229575.0,1975.0
4796,Quinceañera ,http://www.imdb.com/title/tt0451176/?ref_=fn_tt_tt_1,3675,7.1,90.0,1689999.0,R,400000.0,2006.0
4797,Gory Gory Hallelujah ,http://www.imdb.com/title/tt0396041/?ref_=fn_tt_tt_1,179,4.7,96.0,11798.0,,100000.0,2003.0
4798,Heroes             ,http://www.imdb.com/title/tt0813715/?ref_=fn_tt_tt_1,202115,7.7,60.0,,TV-14,,
4799,Tarnation ,http://www.imdb.com/title/tt0390538/?ref_=fn_tt_tt_1,5709,7.2,88.0,592014.0,Unrated,218.0,2003.0
4800,I Want Your Money ,http://www.imdb.com/title/tt1560957/?ref_=fn_tt_tt_1,1123,5.1,92.0,425899.0,PG,400000.0,2010.0
4801,Love in the Time of Monsters ,http://www.imdb.com/title/tt2403415/?ref_=fn_tt_tt_1,143,5.4,97.0,,,500000.0,2014.0
4802,The Beyond ,http://www.imdb.com/title/tt0082307/?ref_=fn_tt_tt_1,14985,6.9,82.0,126387.0,X,400000.0,1981.0
4803,Home Movies             ,http://www.imdb.com/title/tt0197159/?ref_=fn_tt_tt_1,7458,8.2,22.0,,TV-PG,,
4804,What Happens in Vegas ,http://www.imdb.com/title/tt1033643/?ref_=fn_tt_tt_1,140740,6.1,101.0,80276912.0,PG-13,35000000.0,2008.0
4805,The Dark Hours ,http://www.imdb.com/title/tt0402249/?ref_=fn_tt_tt_1,4788,6.1,80.0,,R,500000.0,2005.0
4806,My Beautiful Laundrette ,http://www.imdb.com/title/tt0091578/?ref_=fn_tt_tt_1,10577,6.9,97.0,,R,650000.0,1985.0
4807,Fabled ,http://www.imdb.com/title/tt0299863/?ref_=fn_tt_tt_1,191,5.8,84.0,25918.0,R,,2002.0
4808,Show Me ,http://www.imdb.com/title/tt0414510/?ref_=fn_tt_tt_1,369,6.0,97.0,,R,900000.0,2004.0
4809,Cries & Whispers ,http://www.imdb.com/title/tt0069467/?ref_=fn_tt_tt_1,19964,8.2,91.0,,R,400000.0,1972.0
4810,Intolerance: Love's Struggle Throughout the Ages ,http://www.imdb.com/title/tt0006864/?ref_=fn_tt_tt_1,10718,8.0,123.0,,Not Rated,385907.0,1916.0
4811,Trekkies ,http://www.imdb.com/title/tt0120370/?ref_=fn_tt_tt_1,4407,7.0,86.0,617172.0,PG,375000.0,1997.0
4812,The Broadway Melody ,http://www.imdb.com/title/tt0019729/?ref_=fn_tt_tt_1,4546,6.3,100.0,2808000.0,Passed,379000.0,1929.0
4813,The Evil Dead ,http://www.imdb.com/title/tt0083907/?ref_=fn_tt_tt_1,141219,7.6,96.0,,NC-17,375000.0,1981.0
4814,Maniac ,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,27297,6.1,89.0,12843.0,Not Rated,6000000.0,2012.0
4815,Censored Voices ,http://www.imdb.com/title/tt3457376/?ref_=fn_tt_tt_1,186,7.2,84.0,34151.0,,450000.0,2015.0
4816,Murderball ,http://www.imdb.com/title/tt0436613/?ref_=fn_tt_tt_1,9037,7.8,88.0,1523883.0,R,1750211.0,2005.0
4817,American Ninja 2: The Confrontation ,http://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1,6046,4.7,90.0,4000000.0,R,350000.0,1987.0
4818,51 Birch Street ,http://www.imdb.com/title/tt0468442/?ref_=fn_tt_tt_1,695,7.5,90.0,84689.0,Unrated,,2005.0
4819,Revolution             ,http://www.imdb.com/title/tt2070791/?ref_=fn_tt_tt_1,72017,6.7,43.0,,TV-14,,
4820,Rotor DR1 ,http://www.imdb.com/title/tt4162992/?ref_=fn_tt_tt_1,209,3.4,98.0,,,350000.0,2015.0
4821,Halloween ,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,157863,7.9,101.0,47000000.0,R,300000.0,1978.0
4822,12 Angry Men ,http://www.imdb.com/title/tt0050083/?ref_=fn_tt_tt_1,447785,8.9,96.0,,Not Rated,350000.0,1957.0
4823,My Dog Tulip ,http://www.imdb.com/title/tt0843358/?ref_=fn_tt_tt_1,1272,6.9,83.0,246574.0,,,2009.0
4824,It Happened One Night ,http://www.imdb.com/title/tt0025316/?ref_=fn_tt_tt_1,64888,8.2,65.0,,Unrated,325000.0,1934.0
4825,Dogtooth ,http://www.imdb.com/title/tt1379182/?ref_=fn_tt_tt_1,44864,7.3,94.0,110197.0,Unrated,,2009.0
4826,Tupac: Resurrection ,http://www.imdb.com/title/tt0343121/?ref_=fn_tt_tt_1,7687,8.0,112.0,7707563.0,R,,2003.0
4827,Tumbleweeds ,http://www.imdb.com/title/tt0161023/?ref_=fn_tt_tt_1,2932,6.7,102.0,1281176.0,PG-13,312000.0,1999.0
4828,The Prophecy ,http://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,24438,6.6,98.0,16115878.0,R,8000000.0,1995.0
4829,When the Cat's Away ,http://www.imdb.com/title/tt0115856/?ref_=fn_tt_tt_1,2843,6.9,91.0,1652472.0,R,300000.0,1996.0
4830,Pieces of April ,http://www.imdb.com/title/tt0311648/?ref_=fn_tt_tt_1,18035,7.1,80.0,2360184.0,PG-13,300000.0,2003.0
4831,The Big Swap ,http://www.imdb.com/title/tt0118717/?ref_=fn_tt_tt_1,270,5.6,114.0,,,,1998.0
4832,Old Joy ,http://www.imdb.com/title/tt0468526/?ref_=fn_tt_tt_1,4423,6.7,76.0,255352.0,Unrated,300000.0,2006.0
4833,Wendy and Lucy ,http://www.imdb.com/title/tt1152850/?ref_=fn_tt_tt_1,12241,7.1,80.0,856942.0,R,200000.0,2008.0
4834,3 Backyards ,http://www.imdb.com/title/tt1314190/?ref_=fn_tt_tt_1,554,5.2,88.0,,R,300000.0,2010.0
4835,Pierrot le Fou ,http://www.imdb.com/title/tt0059592/?ref_=fn_tt_tt_1,19386,7.7,110.0,,Not Rated,300000.0,1965.0
4836,Sisters in Law ,http://www.imdb.com/title/tt0474361/?ref_=fn_tt_tt_1,291,7.5,104.0,32631.0,Not Rated,,2005.0
4837,Ayurveda: Art of Being ,http://www.imdb.com/title/tt0221809/?ref_=fn_tt_tt_1,341,7.6,102.0,16892.0,,300000.0,2001.0
4838,Nothing But a Man ,http://www.imdb.com/title/tt0058414/?ref_=fn_tt_tt_1,891,8.1,95.0,12438.0,Not Rated,160000.0,1964.0
4839,"First Love, Last Rites ",http://www.imdb.com/title/tt0128214/?ref_=fn_tt_tt_1,294,5.5,94.0,40542.0,R,300000.0,1997.0
4840,Fighting Tommy Riley ,http://www.imdb.com/title/tt0366444/?ref_=fn_tt_tt_1,720,6.6,109.0,5199.0,R,200000.0,2004.0
4841,Royal Kill ,http://www.imdb.com/title/tt0421237/?ref_=fn_tt_tt_1,476,3.2,90.0,,PG-13,350000.0,2009.0
4842,Across the Universe ,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,91863,7.4,133.0,24343673.0,PG-13,45000000.0,2007.0
4843,The Looking Glass ,http://www.imdb.com/title/tt2912776/?ref_=fn_tt_tt_1,82,6.6,110.0,1711.0,,,2015.0
4844,Death Race 2000 ,http://www.imdb.com/title/tt0072856/?ref_=fn_tt_tt_1,19875,6.2,80.0,,R,300000.0,1975.0
4845,Locker 13 ,http://www.imdb.com/title/tt1241226/?ref_=fn_tt_tt_1,241,4.8,95.0,2468.0,R,300000.0,2014.0
4846,Midnight Cabaret ,http://www.imdb.com/title/tt0100146/?ref_=fn_tt_tt_1,47,4.5,94.0,,R,,1990.0
4847,Anderson's Cross ,http://www.imdb.com/title/tt0393049/?ref_=fn_tt_tt_1,95,7.2,98.0,,R,300000.0,2010.0
4848,Bizarre ,http://www.imdb.com/title/tt3904272/?ref_=fn_tt_tt_1,569,4.3,98.0,,Unrated,500000.0,2015.0
